t,x,y
125.94113620807666,-0.8050983014066397,-36.58196572519675
125.97916191345348,-0.8120059333844475,-36.577049499748234
126.01718761883032,-0.8189126186319093,-36.57209062857339
126.05521332420716,-0.8258183487202306,-36.56708910065326
126.093239029584,-0.8327231152119302,-36.562044904870426
126.13126473496082,-0.8396269096607305,-36.55695803000805
126.16929044033766,-0.846529723611499,-36.55182846475024
126.2073161457145,-0.8534315486001716,-36.54665619768097
126.24534185109133,-0.8603323761536494,-36.54144121728502
126.28336755646816,-0.8672321977897203,-36.53618351194712
126.321393261845,-0.8741310050169933,-36.5308830699521
126.35941896722184,-0.8810287893347876,-36.52553987948458
126.39744467259867,-0.887925542233084,-36.520153928629334
126.4354703779755,-0.8948212551924127,-36.51472520537032
126.47349608335234,-0.901715919683769,-36.50925369759118
126.51152178872917,-0.9086095271685508,-36.50373939307472
126.54954749410601,-0.9155020690984511,-36.49818227950282
126.58757319948285,-0.9223935369153823,-36.49258234445644
126.62559890485967,-0.9292839220514141,-36.486939575415555
126.66362461023651,-0.9361732159286429,-36.481253959758845
126.70165031561335,-0.9430614099591249,-36.47552548476327
126.73967602099019,-0.9499484955448274,-36.46975413760392
126.77770172636701,-0.9568344640774953,-36.46393990535442
126.81572743174385,-0.9637193069385506,-36.458082774986636
126.85375313712069,-0.9706030154990849,-36.45218273336987
126.89177884249752,-0.9774855811196899,-36.44623976727152
126.92980454787435,-0.9843669951504085,-36.440253863356276
126.9678302532512,-0.9912472489306463,-36.43422500818604
127.00585595862803,-0.9981263337891044,-36.42815318822039
127.04388166400486,-1.0050042410436342,-36.42203838981569
127.0819073693817,-1.0118809620011804,-36.41588059922499
127.11993307475853,-1.0187564879577016,-36.40967980259836
127.15795878013536,-1.0256308101981229,-36.403435985982
127.1959844855122,-1.032503919996129,-36.39714913531865
127.23401019088904,-1.0393758086141835,-36.39081923644731
127.27203589626586,-1.046246467303383,-36.384446275102825
127.3100616016427,-1.0531158873033977,-36.37803023691615
127.34808730701954,-1.0599840598423598,-36.371571107412926
127.38611301239638,-1.0668509761367853,-36.36506887201514
127.4241387177732,-1.0737166273914847,-36.35852351603975
127.46216442315004,-1.0805810047994715,-36.35193502469868
127.50019012852688,-1.0874440995418446,-36.34530338309878
127.5382158339037,-1.0943059027877406,-36.338628576241575
127.57624153928055,-1.1011664056942116,-36.331910589022904
127.61426724465738,-1.1080255994061288,-36.32514940623326
127.65229295003422,-1.1148834750561223,-36.31834501255686
127.69031865541105,-1.1217400237644641,-36.31149739257203
127.72834436078789,-1.1285952366389762,-36.30460653075082
127.76637006616473,-1.1354491047749347,-36.297672411458336
127.80439577154155,-1.14230161925499,-36.29069501895368
127.84242147691839,-1.1491527711490677,-36.28367433738872
127.88044718229523,-1.1560025515142396,-36.27661035080778
127.91847288767205,-1.1628509513947074,-36.26950304314835
127.95649859304889,-1.1696979618216254,-36.26235239824069
127.99452429842573,-1.1765435738130339,-36.25515839980667
128.03255000380256,-1.1833877783737947,-36.247921031460464
128.0705757091794,-1.1902305664954678,-36.24064027670826
128.10860141455623,-1.1970719291561944,-36.23331611894736
128.14662711993307,-1.2039118573206473,-36.225948541467474
128.1846528253099,-1.2107503419398826,-36.218537527448596
128.22267853068675,-1.2175873739512815,-36.21108305996201
128.26070423606356,-1.224422944278424,-36.20358512196954
128.2987299414404,-1.2312570438310302,-36.1960436963241
